Order ID,Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order month,Order num,Order year
CA-2017-159597,2017-11-09,2017-11-14,Standard Class,Corporate,United States,Coachella,California,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Sur...,99.99,1,0.0,43.9956,November,11,2017
CA-2016-155551,2016-04-18,2016-04-23,Standard Class,Home Office,United States,Elmhurst,Illinois,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wir...,230.376,3,0.2,-48.9549,April,4,2016
CA-2016-155551,2016-04-18,2016-04-23,Standard Class,Home Office,United States,Elmhurst,Illinois,Central,OFF-PA-10001560,Office Supplies,Paper,Adams Telephone Mess...,9.664,2,0.2,3.2616,April,4,2016
US-2017-147669,2017-12-25,2017-12-30,Standard Class,Consumer,United States,Fairfield,Ohio,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R...,158.928,7,0.2,41.7186,December,12,2017
US-2017-147669,2017-12-25,2017-12-30,Standard Class,Consumer,United States,Fairfield,Ohio,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional ...,13.023,1,0.7,-10.4184,December,12,2017
US-2017-147669,2017-12-25,2017-12-30,Standard Class,Consumer,United States,Fairfield,Ohio,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conf...,273.06,2,0.4,-104.673,December,12,2017
US-2017-147669,2017-12-25,2017-12-30,Standard Class,Consumer,United States,Fairfield,Ohio,East,OFF-FA-10002975,Office Supplies,Fasteners,Staples...,39.312,13,0.2,12.7764,December,12,2017
CA-2016-169922,2016-06-11,2016-06-17,Standard Class,Corporate,United States,Arlington,Texas,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout In...,1.344,4,0.8,-2.1504,June,6,2016
CA-2016-169922,2016-06-11,2016-06-17,Standard Class,Corporate,United States,Arlington,Texas,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Com...,8.272,4,0.8,-13.6488,June,6,2016
CA-2016-169922,2016-06-11,2016-06-17,Standard Class,Corporate,United States,Arlington,Texas,Central,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-...",12.544,7,0.6,-9.0944,June,6,2016
CA-2017-100748,2017-05-13,2017-05-20,Standard Class,Home Office,United States,San Francisco,California,West,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Addres...,58.48,8,0.0,27.4856,May,5,2017
CA-2017-129805,2017-12-28,2018-01-02,Standard Class,Corporate,United States,Seattle,Washington,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Comm...,7.4,2,0.0,3.034,December,12,2017
CA-2014-148586,2014-03-25,2014-04-01,Standard Class,Consumer,United States,New York City,New York,East,FUR-CH-10002439,Furniture,Chairs,Iceberg Nesting Fold...,366.786,7,0.1,65.2064,March,3,2014
US-2017-112613,2017-05-28,2017-06-01,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galax...,54.368,4,0.2,4.0776,May,5,2017
CA-2015-154746,2015-11-14,2015-11-17,First Class,Corporate,United States,Springfield,Virginia,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled...,33.96,2,0.0,16.98,November,11,2015
CA-2015-154746,2015-11-14,2015-11-17,First Class,Corporate,United States,Springfield,Virginia,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracair...,826.11,3,0.0,322.1829,November,11,2015
CA-2017-140053,2017-07-03,2017-07-10,Standard Class,Consumer,United States,Farmington,New Mexico,West,FUR-FU-10003708,Furniture,Furnishings,Tenex Traditional Ch...,545.85,9,0.0,114.6285,July,7,2017
CA-2014-164210,2014-11-18,2014-11-20,Second Class,Consumer,United States,Louisville,Colorado,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Co...,145.98,2,0.5,-99.2664,November,11,2014
CA-2014-164210,2014-11-18,2014-11-20,Second Class,Consumer,United States,Louisville,Colorado,West,OFF-PA-10002259,Office Supplies,Paper,Geographics Note Car...,35.808,4,0.2,12.5328,November,11,2014
CA-2017-139948,2017-07-17,2017-07-22,Standard Class,Consumer,United States,Tampa,Florida,South,FUR-FU-10002597,Furniture,Furnishings,C-Line Magnetic Cubi...,7.904,2,0.2,2.1736,July,7,2017
CA-2016-146934,2016-05-22,2016-05-27,Standard Class,Consumer,United States,Passaic,New Jersey,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone...,345.0,5,0.0,86.25,May,5,2016
CA-2016-146934,2016-05-22,2016-05-27,Standard Class,Consumer,United States,Passaic,New Jersey,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Confer...,174.286,2,0.3,-19.9184,May,5,2016
CA-2016-146934,2016-05-22,2016-05-27,Standard Class,Consumer,United States,Passaic,New Jersey,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Co...,662.84,4,0.0,172.3384,May,5,2016
CA-2016-146934,2016-05-22,2016-05-27,Standard Class,Consumer,United States,Passaic,New Jersey,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB...,95.1,5,0.0,30.432,May,5,2016
CA-2016-146934,2016-05-22,2016-05-27,Standard Class,Consumer,United States,Passaic,New Jersey,East,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & See...,26.88,6,0.0,12.9024,May,5,2016
CA-2016-146934,2016-05-22,2016-05-27,Standard Class,Consumer,United States,Passaic,New Jersey,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phon...,257.98,2,0.0,74.8142,May,5,2016
CA-2015-100573,2015-09-25,2015-10-01,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2""...",17.48,2,0.0,8.2156,September,9,2015
CA-2016-119165,2016-10-31,2016-11-06,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker St...,492.835,5,0.3,-14.081,October,10,2016
CA-2015-128027,2015-09-14,2015-09-17,Second Class,Consumer,United States,North Charleston,South Carolina,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware ...,269.49,3,0.0,5.3898,September,9,2015
CA-2016-140207,2016-11-05,2016-11-10,Standard Class,Home Office,United States,San Jose,California,West,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data...,29.12,5,0.2,9.828,November,11,2016
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496...,18.75,5,0.0,9.0,March,3,2017
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Ph...,119.7,6,0.0,31.122,March,3,2017
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,OFF-BI-10000605,Office Supplies,Binders,Acco Pressboard Cove...,9.144,3,0.2,3.0861,March,3,2017
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB...,57.06,3,0.0,18.2592,March,3,2017
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,TEC-AC-10003038,Technology,Accessories,Kingston Digital Dat...,71.6,8,0.0,13.604,March,3,2017
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,OFF-ST-10000344,Office Supplies,Storage,Neat Ideas Personal ...,107.44,8,0.0,27.9344,March,3,2017
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486...,7.31,1,0.0,3.4357,March,3,2017
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons...,59.1,6,0.0,22.458,March,3,2017
CA-2017-140949,2017-03-17,2017-03-22,Second Class,Consumer,United States,New York City,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Pers...",46.53,3,0.0,12.0978,March,3,2017
CA-2017-138548,2017-08-15,2017-08-21,Standard Class,Consumer,United States,Plainfield,New Jersey,East,OFF-AP-10002578,Office Supplies,Appliances,Fellowes Premier Sup...,97.84,2,0.0,25.4384,August,8,2017
CA-2015-142419,2015-07-11,2015-07-13,Second Class,Consumer,United States,Seattle,Washington,West,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896...,29.97,3,0.0,13.4865,July,7,2015
CA-2015-142419,2015-07-11,2015-07-13,Second Class,Consumer,United States,Seattle,Washington,West,OFF-BI-10001597,Office Supplies,Binders,Wilson Jones Ledger-...,98.352,3,0.2,34.4232,July,7,2015
CA-2017-148691,2017-12-03,2017-12-09,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transpar...,83.92,5,0.2,29.372,December,12,2017
CA-2017-148691,2017-12-03,2017-12-09,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Sla...,14.624,2,0.2,5.1184,December,12,2017
CA-2017-148691,2017-12-03,2017-12-09,Standard Class,Consumer,United States,New York City,New York,East,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded pho...,136.99,1,0.0,36.9873,December,12,2017
CA-2017-148691,2017-12-03,2017-12-09,Standard Class,Consumer,United States,New York City,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520...,3.15,1,0.0,1.512,December,12,2017
CA-2017-128755,2017-05-04,2017-05-08,Standard Class,Consumer,United States,Newport News,Virginia,South,OFF-PA-10000726,Office Supplies,Paper,Black Print Carbonle...,9.11,1,0.0,4.0995,May,5,2017
CA-2017-128755,2017-05-04,2017-05-08,Standard Class,Consumer,United States,Newport News,Virginia,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart...,571.44,4,0.0,165.7176,May,5,2017
CA-2017-128755,2017-05-04,2017-05-08,Standard Class,Consumer,United States,Newport News,Virginia,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23...,32.4,5,0.0,15.552,May,5,2017
CA-2017-128755,2017-05-04,2017-05-08,Standard Class,Consumer,United States,Newport News,Virginia,South,OFF-ST-10001291,Office Supplies,Storage,Tenex Personal Self-...,16.91,1,0.0,4.5657,May,5,2017
US-2016-135923,2016-01-22,2016-01-28,Standard Class,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Ac...,14.272,8,0.2,4.2816,January,1,2016
US-2016-135923,2016-01-22,2016-01-28,Standard Class,Consumer,United States,Fayetteville,North Carolina,South,FUR-BO-10002213,Furniture,Bookcases,Sauder Forest Hills ...,451.136,4,0.2,-67.6704,January,1,2016
US-2016-135923,2016-01-22,2016-01-28,Standard Class,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Co...,64.864,4,0.2,6.4864,January,1,2016
CA-2016-114972,2016-11-03,2016-11-06,First Class,Consumer,United States,Los Angeles,California,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-B...,217.584,2,0.2,-29.9178,November,11,2016
CA-2016-114972,2016-11-03,2016-11-06,First Class,Consumer,United States,Los Angeles,California,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US ...,82.95,5,0.0,29.0325,November,11,2016
CA-2016-114972,2016-11-03,2016-11-06,First Class,Consumer,United States,Los Angeles,California,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50...,87.71,7,0.0,41.2237,November,11,2016
CA-2016-114972,2016-11-03,2016-11-06,First Class,Consumer,United States,Los Angeles,California,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracair...,1101.48,4,0.0,429.5772,November,11,2016
CA-2017-102750,2017-09-04,2017-09-08,Second Class,Corporate,United States,Los Angeles,California,West,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose...,1322.352,3,0.2,-99.1764,September,9,2017
CA-2014-145212,2014-09-13,2014-09-19,Standard Class,Consumer,United States,New York City,New York,East,OFF-AR-10002833,Office Supplies,Art,Newell 322...,5.46,3,0.0,1.4742,September,9,2014
CA-2017-141992,2017-06-19,2017-06-25,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Actio...,11.184,1,0.2,0.8388,June,6,2017
CA-2017-141992,2017-06-19,2017-06-25,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wir...,153.584,2,0.2,-32.6366,June,6,2017
CA-2017-147956,2017-12-24,2017-12-31,Standard Class,Consumer,United States,Seattle,Washington,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions H...,1003.62,6,0.0,0.0,December,12,2017
CA-2017-126067,2017-08-28,2017-09-03,Standard Class,Home Office,United States,Seattle,Washington,West,TEC-PH-10000912,Technology,Phones,Anker 24W Portable M...,35.168,4,0.2,11.4296,August,8,2017
CA-2017-126067,2017-08-28,2017-09-03,Standard Class,Home Office,United States,Seattle,Washington,West,FUR-TA-10000617,Furniture,Tables,Hon Practical Founda...,1137.75,5,0.0,250.305,August,8,2017
CA-2017-126067,2017-08-28,2017-09-03,Standard Class,Home Office,United States,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A...,99.68,5,0.2,32.396,August,8,2017
CA-2017-126067,2017-08-28,2017-09-03,Standard Class,Home Office,United States,Seattle,Washington,West,OFF-AR-10003856,Office Supplies,Art,Newell 344...,5.56,2,0.0,1.4456,August,8,2017
CA-2015-104514,2015-01-02,2015-01-04,Second Class,Corporate,United States,Newark,Delaware,East,OFF-ST-10001837,Office Supplies,Storage,SAFCO Mobile Desk Si...,85.52,2,0.0,22.2352,January,1,2015
CA-2015-104514,2015-01-02,2015-01-04,Second Class,Corporate,United States,Newark,Delaware,East,OFF-AR-10001473,Office Supplies,Art,Newell 313...,9.84,3,0.0,2.6568,January,1,2015
CA-2015-104514,2015-01-02,2015-01-04,Second Class,Corporate,United States,Newark,Delaware,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959...,20.04,3,0.0,9.6192,January,1,2015
CA-2015-141040,2015-10-09,2015-10-13,Second Class,Consumer,United States,New York City,New York,East,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wirel...,631.96,4,0.0,303.3408,October,10,2015
CA-2015-141040,2015-10-09,2015-10-13,Second Class,Consumer,United States,New York City,New York,East,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895...,23.92,4,0.0,10.764,October,10,2015
CA-2014-113579,2014-12-13,2014-12-15,Second Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratc...,90.24,6,0.0,41.5104,December,12,2014
CA-2014-144624,2014-11-19,2014-11-23,Standard Class,Consumer,United States,Jamestown,New York,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5...,4548.81,7,0.0,1228.1787,November,11,2014
CA-2016-146206,2016-09-10,2016-09-14,Second Class,Consumer,United States,Houston,Texas,Central,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height...,300.93,5,0.3,-34.392,September,9,2016
CA-2016-146206,2016-09-10,2016-09-14,Second Class,Consumer,United States,Houston,Texas,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP...,719.96,5,0.2,53.997,September,9,2016
CA-2014-136644,2014-06-16,2014-06-22,Standard Class,Consumer,United States,Mishawaka,Indiana,Central,FUR-CH-10000225,Furniture,Chairs,Global Geo Office Ta...,647.84,8,0.0,32.392,June,6,2014
CA-2015-122371,2015-09-26,2015-10-01,Standard Class,Home Office,United States,San Diego,California,West,OFF-ST-10002370,Office Supplies,Storage,Sortfiler Multipurpo...,64.17,3,0.0,18.6093,September,9,2015
CA-2015-122371,2015-09-26,2015-10-01,Standard Class,Home Office,United States,San Diego,California,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy En...,124.46,2,0.0,58.4962,September,9,2015
CA-2016-126935,2016-05-19,2016-05-24,Standard Class,Corporate,United States,San Francisco,California,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBin...,9.584,1,0.2,3.3544,May,5,2016
US-2017-133781,2017-06-22,2017-06-23,First Class,Consumer,United States,Miami,Florida,South,OFF-EN-10004483,Office Supplies,Envelopes,#10 White Business E...,37.608,3,0.2,12.6927,June,6,2017
CA-2017-131618,2017-06-17,2017-06-20,First Class,Corporate,United States,Skokie,Illinois,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""...",12.224,2,0.2,4.4312,June,6,2017
CA-2017-131618,2017-06-17,2017-06-20,First Class,Corporate,United States,Skokie,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binder...,2.304,4,0.8,-3.5712,June,6,2017
CA-2017-131618,2017-06-17,2017-06-20,First Class,Corporate,United States,Skokie,Illinois,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cas...,9.36,4,0.8,-16.38,June,6,2017
CA-2016-149482,2016-11-14,2016-11-19,Standard Class,Consumer,United States,San Francisco,California,West,OFF-LA-10000248,Office Supplies,Labels,Avery 52...,7.38,2,0.0,3.4686,November,11,2016
CA-2014-143917,2014-07-25,2014-07-27,Second Class,Consumer,United States,San Francisco,California,West,OFF-ST-10001228,Office Supplies,Storage,Fellowes Personal Ha...,53.72,4,0.0,15.0416,July,7,2014
CA-2014-143917,2014-07-25,2014-07-27,Second Class,Consumer,United States,San Francisco,California,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic...,8187.65,5,0.0,327.506,July,7,2014
CA-2014-143917,2014-07-25,2014-07-27,Second Class,Consumer,United States,San Francisco,California,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall ha...,77.92,8,0.0,34.2848,July,7,2014
CA-2015-120397,2015-07-02,2015-07-02,Same Day,Consumer,United States,Houston,Texas,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surg...,32.784,4,0.8,-85.2384,July,7,2015
CA-2017-163902,2017-03-02,2017-03-08,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B...,196.776,3,0.2,14.7582,March,3,2017
CA-2017-163902,2017-03-02,2017-03-08,Standard Class,Corporate,United States,Los Angeles,California,West,TEC-AC-10000580,Technology,Accessories,Logitech G13 Program...,479.94,6,0.0,52.7934,March,3,2017
CA-2016-136812,2016-11-18,2016-11-23,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-ST-10003470,Office Supplies,Storage,Tennsco Snap-Togethe...,1117.92,4,0.0,55.896,November,11,2016
CA-2015-102722,2015-04-18,2015-04-19,First Class,Consumer,United States,Monroe,Louisiana,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash...,106.5,6,0.0,41.535,April,4,2015
CA-2017-155089,2017-12-02,2017-12-06,Standard Class,Home Office,United States,Tampa,Florida,South,OFF-BI-10002429,Office Supplies,Binders,Premier Elliptical R...,45.66,5,0.7,-33.484,December,12,2017
CA-2016-124506,2016-11-11,2016-11-17,Standard Class,Corporate,United States,Chicago,Illinois,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wi...,95.968,4,0.2,1.1996,November,11,2016
CA-2016-124506,2016-11-11,2016-11-17,Standard Class,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack ...,47.992,2,0.3,-2.0568,November,11,2016
CA-2014-106572,2014-09-05,2014-09-10,Standard Class,Consumer,United States,Bowling Green,Ohio,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Fil...,264.32,2,0.2,19.824,September,9,2014
CA-2014-128888,2014-11-15,2014-11-22,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Gree...,604.656,9,0.2,204.0714,November,11,2014
CA-2017-123134,2017-05-02,2017-05-07,Standard Class,Corporate,United States,Westfield,New Jersey,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chai...,129.93,3,0.0,12.993,May,5,2017
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49...,20.16,7,0.0,9.8784,October,10,2016
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508...,29.46,6,0.0,14.4354,October,10,2016
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuu...,868.59,3,0.0,251.8911,October,10,2016
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999...,12.96,2,0.0,6.2208,October,10,2016
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10003442,Technology,Phones,Samsung Replacement ...,5.5,1,0.0,1.375,October,10,2016
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,Home Office,United States,Oklahoma City,Oklahoma,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral...,121.6,4,0.0,55.936,October,10,2016
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312...,42.048,9,0.2,5.256,April,4,2015
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW ...,25.488,2,0.2,4.4604,April,4,2015
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Pla...,6.9,3,0.8,-12.075,April,4,2015
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-BI-10004209,Office Supplies,Binders,Fellowes Twister Kit...,9.648,6,0.8,-16.884,April,4,2015
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949...,7.968,2,0.2,2.8884,April,4,2015
CA-2014-108707,2014-10-24,2014-10-29,Standard Class,Home Office,United States,Fort Lauderdale,Florida,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210...,10.368,2,0.2,3.6288,October,10,2014
CA-2014-111500,2014-08-17,2014-08-21,Standard Class,Corporate,United States,Little Rock,Arkansas,South,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929...,114.2,5,0.0,52.532,August,8,2014
CA-2014-111500,2014-08-17,2014-08-21,Standard Class,Corporate,United States,Little Rock,Arkansas,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Bind...,17.96,4,0.0,8.2616,August,8,2014
CA-2014-111500,2014-08-17,2014-08-21,Standard Class,Corporate,United States,Little Rock,Arkansas,South,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins...,12.67,7,0.0,4.5612,August,8,2014
CA-2014-111500,2014-08-17,2014-08-21,Standard Class,Corporate,United States,Little Rock,Arkansas,South,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510...,339.96,4,0.0,122.3856,August,8,2014
US-2017-117723,2017-08-15,2017-08-18,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier ...,1801.632,6,0.2,-337.806,August,8,2017
CA-2015-143238,2015-09-06,2015-09-08,First Class,Corporate,United States,La Quinta,California,West,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel ...,46.32,4,0.0,18.0648,September,9,2015
CA-2015-168746,2015-01-27,2015-01-29,Second Class,Consumer,United States,Cleveland,Ohio,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Ma...,181.986,2,0.3,-54.5958,January,1,2015
CA-2015-168746,2015-01-27,2015-01-29,Second Class,Consumer,United States,Cleveland,Ohio,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP...,431.976,4,0.4,-100.7944,January,1,2015
CA-2015-168746,2015-01-27,2015-01-29,Second Class,Consumer,United States,Cleveland,Ohio,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M531...,155.37,1,0.4,-36.253,January,1,2015
CA-2015-113404,2015-07-16,2015-07-16,Same Day,Corporate,United States,San Francisco,California,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Sof...,1348.704,6,0.2,-219.1644,July,7,2015
CA-2015-113404,2015-07-16,2015-07-16,Same Day,Corporate,United States,San Francisco,California,West,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pago...,700.152,3,0.2,78.7671,July,7,2015
CA-2016-144792,2016-04-30,2016-05-04,Standard Class,Corporate,United States,Scottsdale,Arizona,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Roun...,111.888,7,0.2,22.3776,April,4,2016
CA-2014-164385,2014-09-26,2014-10-01,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet Surg...,143.952,3,0.2,14.3952,September,9,2014
US-2016-114174,2016-09-08,2016-09-14,Standard Class,Home Office,United States,Malden,Massachusetts,East,FUR-BO-10003450,Furniture,Bookcases,Bush Westfield Colle...,173.94,3,0.0,13.9152,September,9,2016
US-2016-114174,2016-09-08,2016-09-14,Standard Class,Home Office,United States,Malden,Massachusetts,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52...,14.76,4,0.0,6.9372,September,9,2016
CA-2017-108070,2017-04-16,2017-04-20,Standard Class,Consumer,United States,San Jose,California,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Eq...",205.92,4,0.0,2.0592,April,4,2017
CA-2017-108070,2017-04-16,2017-04-20,Standard Class,Consumer,United States,San Jose,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Di...,102.833,1,0.15,-6.049,April,4,2017
US-2015-128090,2015-08-16,2015-08-22,Standard Class,Consumer,United States,Phoenix,Arizona,West,OFF-AR-10002255,Office Supplies,Art,Newell 346...,2.304,1,0.2,0.2592,August,8,2015
US-2015-128090,2015-08-16,2015-08-22,Standard Class,Consumer,United States,Phoenix,Arizona,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mi...,1879.96,5,0.2,211.4955,August,8,2015
US-2015-128090,2015-08-16,2015-08-22,Standard Class,Consumer,United States,Phoenix,Arizona,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891...,313.024,8,0.2,105.6456,August,8,2015
US-2015-128090,2015-08-16,2015-08-22,Standard Class,Consumer,United States,Phoenix,Arizona,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488...,5.04,2,0.2,1.764,August,8,2015
CA-2017-101042,2017-11-19,2017-11-23,Standard Class,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10004665,Furniture,Furnishings,3M Polarizing Task L...,821.88,6,0.0,213.6888,November,11,2017
CA-2017-101042,2017-11-19,2017-11-23,Standard Class,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Cove...,21.96,2,0.0,10.7604,November,11,2017
